0,10,10,7,10,7,13,9,5,3,5,10,1,5,7,10,13,0,1,7,15,5,10,3,5,17,15,7,9,13,10,1,0,10,13,15,9,3,7,10,2,13,2,9,13,7,10,8,9,1,11,3,10,13,15,5
10,0,0,3,0,3,3,1,5,7,5,0,9,5,3,0,3,10,9,3,5,5,0,7,5,7,5,3,1,3,0,9,10,0,3,5,1,7,3,0,8,3,8,1,3,3,0,2,1,9,1,7,0,3,5,5
10,0,0,3,0,3,3,1,5,7,5,0,9,5,3,0,3,10,9,3,5,5,0,7,5,7,5,3,1,3,0,9,10,0,3,5,1,7,3,0,8,3,8,1,3,3,0,2,1,9,1,7,0,3,5,5
7,3,3,0,3,0,6,2,2,4,2,3,6,2,0,3,6,7,6,0,8,2,3,4,2,10,8,0,2,6,3,6,7,3,6,8,2,4,0,3,5,6,5,2,6,0,3,1,2,6,4,4,3,6,8,2
10,0,0,3,0,3,3,1,5,7,5,0,9,5,3,0,3,10,9,3,5,5,0,7,5,7,5,3,1,3,0,9,10,0,3,5,1,7,3,0,8,3,8,1,3,3,0,2,1,9,1,7,0,3,5,5
7,3,3,0,3,0,6,2,2,4,2,3,6,2,0,3,6,7,6,0,8,2,3,4,2,10,8,0,2,6,3,6,7,3,6,8,2,4,0,3,5,6,5,2,6,0,3,1,2,6,4,4,3,6,8,2
13,3,3,6,3,6,0,4,8,10,8,3,12,8,6,3,0,13,12,6,2,8,3,10,8,4,2,6,4,0,3,12,13,3,0,2,4,10,6,3,11,0,11,4,0,6,3,5,4,12,2,10,3,0,2,8
9,1,1,2,1,2,4,0,4,6,4,1,8,4,2,1,4,9,8,2,6,4,1,6,4,8,6,2,0,4,1,8,9,1,4,6,0,6,2,1,7,4,7,0,4,2,1,1,0,8,2,6,1,4,6,4
5,5,5,2,5,2,8,4,0,2,0,5,4,0,2,5,8,5,4,2,10,0,5,2,0,12,10,2,4,8,5,4,5,5,8,10,4,2,2,5,3,8,3,4,8,2,5,3,4,4,6,2,5,8,10,0
3,7,7,4,7,4,10,6,2,0,2,7,2,2,4,7,10,3,2,4,12,2,7,0,2,14,12,4,6,10,7,2,3,7,10,12,6,0,4,7,1,10,1,6,10,4,7,5,6,2,8,0,7,10,12,2
